time,open,high,low,close,tick_volume,spread,real_volume
2022-12-28 03:15:00,1813.08,1814.28,1812.53,1814.24,1222,20,0
2022-12-28 03:30:00,1814.23,1814.53,1812.88,1813.18,1394,20,0
2022-12-28 03:45:00,1813.13,1813.28,1811.59,1812.98,1402,20,0
2022-12-28 04:00:00,1812.99,1813.08,1810.26,1811.08,1490,20,0
2022-12-28 04:15:00,1811.08,1811.28,1810.16,1810.45,983,20,0
2022-12-28 04:30:00,1810.45,1811.88,1810.38,1811.58,782,20,0
2022-12-28 04:45:00,1811.58,1812.18,1810.71,1811.08,565,20,0
2022-12-28 05:00:00,1811.05,1812.28,1810.58,1811.7,535,20,0
2022-12-28 05:15:00,1811.74,1812.58,1811.68,1811.81,537,20,0
2022-12-28 05:30:00,1811.81,1811.82,1810.11,1810.58,1129,20,0
2022-12-28 05:45:00,1810.58,1810.86,1809.98,1810.08,428,20,0
2022-12-28 06:00:00,1810.08,1811.6,1809.96,1811.18,542,20,0
2022-12-28 06:15:00,1811.15,1811.38,1810.75,1811.3,584,20,0
2022-12-28 06:30:00,1811.3,1811.38,1810.33,1810.98,366,20,0
2022-12-28 06:45:00,1810.98,1812.28,1810.98,1811.78,700,20,0
2022-12-28 07:00:00,1811.78,1812.08,1811.08,1811.54,552,20,0
2022-12-28 07:15:00,1811.57,1811.96,1810.88,1811.56,406,20,0
2022-12-28 07:30:00,1811.59,1812.07,1811.08,1811.41,729,20,0
2022-12-28 07:45:00,1811.38,1811.48,1810.19,1810.48,749,20,0
2022-12-28 08:00:00,1810.48,1811.38,1809.38,1810.78,1657,20,0
2022-12-28 08:15:00,1810.78,1811.43,1809.68,1810.86,1393,20,0
2022-12-28 08:30:00,1810.86,1811.55,1810.2,1811.13,982,20,0
2022-12-28 08:45:00,1811.14,1811.33,1809.69,1809.98,1160,20,0
2022-12-28 09:00:00,1809.93,1810.08,1807.29,1807.93,1887,20,0
2022-12-28 09:15:00,1807.93,1809.99,1807.88,1809.87,3300,20,0
2022-12-28 09:30:00,1809.86,1810.02,1808.32,1808.87,2590,20,0
2022-12-28 09:45:00,1808.87,1810.36,1808.58,1810.31,2442,20,0
2022-12-28 10:00:00,1810.31,1811.38,1805.99,1806.28,5542,20,0
2022-12-28 10:15:00,1806.28,1806.99,1804.58,1805.2,5419,20,0
2022-12-28 10:30:00,1805.2,1805.8,1803.45,1804.65,3903,20,0
2022-12-28 10:45:00,1804.65,1804.65,1802.95,1803.22,3381,20,0
2022-12-28 11:00:00,1803.2,1803.57,1799.69,1800.58,5868,20,0
2022-12-28 11:15:00,1800.57,1801.69,1800.22,1801.05,3474,20,0
2022-12-28 11:30:00,1801.06,1801.68,1800.19,1800.71,3256,20,0
2022-12-28 11:45:00,1800.7,1801.02,1799.79,1800.13,2493,20,0
2022-12-28 12:00:00,1800.13,1804.46,1799.21,1804.36,3645,20,0
2022-12-28 12:15:00,1804.38,1805.26,1804.24,1805.02,2651,20,0
2022-12-28 12:30:00,1805.01,1805.26,1801.43,1803.33,2861,20,0
2022-12-28 12:45:00,1803.33,1803.38,1800.98,1802.56,1822,20,0
2022-12-28 13:00:00,1802.58,1804.19,1802.47,1804.09,2415,20,0
2022-12-28 13:15:00,1804.08,1804.66,1802.91,1803.01,1724,20,0
2022-12-28 13:30:00,1803.0,1803.7,1802.39,1803.18,1935,20,0
2022-12-28 13:45:00,1803.18,1804.32,1803.04,1803.2,2261,20,0
2022-12-28 14:00:00,1803.21,1804.28,1802.82,1803.86,2638,20,0
2022-12-28 14:15:00,1803.83,1805.28,1803.63,1805.26,2011,20,0
2022-12-28 14:30:00,1805.26,1806.06,1804.4,1804.86,2397,20,0
2022-12-28 14:45:00,1804.9,1806.07,1804.33,1805.93,2535,20,0
2022-12-28 15:00:00,1805.93,1806.53,1804.63,1804.8,3764,20,0
2022-12-28 15:15:00,1804.8,1807.39,1803.87,1806.62,5583,20,0
2022-12-28 15:30:00,1806.63,1807.58,1805.39,1806.73,4698,20,0
2022-12-28 15:45:00,1806.73,1807.15,1803.24,1803.75,4894,20,0
2022-12-28 16:00:00,1803.76,1805.79,1803.47,1805.27,4210,20,0
2022-12-28 16:15:00,1805.27,1807.03,1805.07,1806.0,4120,20,0
2022-12-28 16:30:00,1806.01,1807.87,1804.38,1804.55,10997,20,0
2022-12-28 16:45:00,1804.55,1809.41,1804.43,1805.48,9076,20,0
2022-12-28 17:00:00,1805.48,1805.48,1802.49,1805.0,10619,20,0
2022-12-28 17:15:00,1805.0,1805.42,1801.1,1801.68,7750,20,0
2022-12-28 17:30:00,1801.67,1803.37,1800.1,1801.34,8169,20,0
2022-12-28 17:45:00,1801.34,1802.08,1798.09,1798.18,7766,20,0
2022-12-28 18:00:00,1798.14,1800.31,1796.95,1798.0,6591,20,0
2022-12-28 18:15:00,1798.03,1801.24,1797.15,1801.17,5243,20,0
2022-12-28 18:30:00,1801.17,1802.31,1800.3,1802.02,4382,20,0
2022-12-28 18:45:00,1802.01,1802.75,1800.91,1802.44,3934,20,0
2022-12-28 19:00:00,1802.43,1803.47,1801.5,1803.12,3914,20,0
2022-12-28 19:15:00,1803.13,1805.13,1802.82,1804.84,2259,20,0
2022-12-28 19:30:00,1804.87,1805.83,1804.03,1805.13,1972,20,0
2022-12-28 19:45:00,1805.13,1806.24,1805.06,1805.56,1907,20,0
2022-12-28 20:00:00,1805.56,1808.67,1805.44,1808.43,2642,20,0
2022-12-28 20:15:00,1808.43,1809.18,1806.88,1807.7,2211,20,0
2022-12-28 20:30:00,1807.7,1808.08,1804.22,1804.33,1974,20,0
2022-12-28 20:45:00,1804.33,1804.73,1802.92,1803.63,1366,20,0
2022-12-28 21:00:00,1803.63,1805.63,1802.83,1805.54,1464,20,0
2022-12-28 21:15:00,1805.53,1805.65,1804.63,1805.37,861,20,0
2022-12-28 21:30:00,1805.37,1805.87,1804.83,1805.43,1011,20,0
2022-12-28 21:45:00,1805.43,1805.99,1805.12,1805.33,951,20,0
2022-12-28 22:00:00,1805.33,1805.53,1803.82,1804.03,1090,20,0
2022-12-28 22:15:00,1804.03,1804.43,1802.78,1803.16,1009,20,0
2022-12-28 22:30:00,1803.15,1804.02,1803.01,1803.68,1549,20,0
2022-12-28 22:45:00,1803.68,1804.99,1803.47,1804.31,1715,20,0
2022-12-28 23:00:00,1804.31,1804.78,1803.88,1803.98,409,20,0
2022-12-28 23:15:00,1803.98,1804.94,1803.98,1804.48,218,20,0
2022-12-28 23:30:00,1804.48,1804.68,1803.91,1804.05,136,20,0
2022-12-28 23:45:00,1804.03,1804.33,1803.82,1803.92,346,20,0
2022-12-29 01:00:00,1803.68,1805.18,1803.35,1805.02,269,20,0
2022-12-29 01:15:00,1805.02,1805.73,1804.64,1805.64,216,20,0
2022-12-29 01:30:00,1805.64,1805.64,1804.84,1805.18,360,20,0
2022-12-29 01:45:00,1805.23,1805.94,1804.8,1805.74,275,20,0
2022-12-29 02:00:00,1805.67,1806.51,1805.17,1805.23,601,20,0
2022-12-29 02:15:00,1805.25,1806.5,1805.03,1805.47,777,20,0
2022-12-29 02:30:00,1805.48,1805.69,1805.14,1805.69,431,20,0
2022-12-29 02:45:00,1805.69,1806.68,1805.26,1806.38,661,20,0
2022-12-29 03:00:00,1806.38,1806.78,1805.43,1806.68,1216,20,0
2022-12-29 03:15:00,1806.68,1807.18,1805.98,1806.08,860,20,0
2022-12-29 03:30:00,1806.08,1808.1,1805.88,1807.98,1216,20,0
2022-12-29 03:45:00,1808.08,1808.63,1805.72,1806.48,2362,20,0
2022-12-29 04:00:00,1806.48,1807.58,1805.86,1807.58,1005,20,0
2022-12-29 04:15:00,1807.58,1808.64,1807.39,1808.25,811,20,0
2022-12-29 04:30:00,1808.29,1809.29,1808.16,1808.26,1009,20,0
2022-12-29 04:45:00,1808.26,1808.43,1807.31,1807.68,897,20,0
2022-12-29 05:00:00,1807.63,1808.38,1807.31,1807.8,612,20,0
2022-12-29 05:15:00,1807.8,1808.68,1807.51,1808.22,749,20,0
2022-12-29 05:30:00,1808.23,1808.48,1807.63,1807.68,607,20,0
2022-12-29 05:45:00,1807.68,1808.18,1807.18,1807.5,874,20,0
2022-12-29 06:00:00,1807.53,1807.68,1807.08,1807.21,513,20,0
2022-12-29 06:15:00,1807.19,1807.43,1806.97,1807.13,571,20,0
2022-12-29 06:30:00,1807.15,1808.28,1807.02,1807.42,468,20,0
2022-12-29 06:45:00,1807.41,1809.15,1807.41,1808.81,821,20,0
2022-12-29 07:00:00,1808.81,1809.58,1808.55,1809.03,982,20,0
2022-12-29 07:15:00,1809.03,1809.08,1808.1,1808.24,594,22,0
2022-12-29 07:30:00,1808.24,1808.59,1807.54,1808.19,993,20,0
2022-12-29 07:45:00,1808.19,1810.08,1808.19,1809.56,1013,20,0
2022-12-29 08:00:00,1809.57,1810.08,1809.0,1809.73,1712,20,0
2022-12-29 08:15:00,1809.68,1810.08,1808.15,1808.28,1096,20,0
2022-12-29 08:30:00,1808.25,1808.37,1807.28,1807.69,1232,20,0
2022-12-29 08:45:00,1807.7,1808.38,1807.35,1808.38,787,20,0
2022-12-29 09:00:00,1808.37,1809.18,1806.38,1806.58,698,20,0
2022-12-29 09:15:00,1806.58,1807.28,1805.52,1805.68,1508,20,0
2022-12-29 09:30:00,1805.69,1806.39,1804.73,1806.23,1953,20,0
2022-12-29 09:45:00,1806.24,1806.57,1804.9,1806.25,2560,20,0
2022-12-29 10:00:00,1806.25,1809.39,1806.22,1808.71,4100,20,0
2022-12-29 10:15:00,1808.72,1810.25,1808.52,1809.81,2588,20,0
2022-12-29 10:30:00,1809.82,1810.37,1809.48,1810.01,2543,20,0
2022-12-29 10:45:00,1810.02,1810.49,1809.46,1809.78,2861,20,0
2022-12-29 11:00:00,1809.79,1812.17,1809.79,1810.48,3324,20,0
2022-12-29 11:15:00,1810.48,1811.48,1809.21,1809.54,2753,20,0
2022-12-29 11:30:00,1809.53,1810.7,1809.04,1810.47,2391,20,0
2022-12-29 11:45:00,1810.47,1810.64,1808.66,1808.67,2431,20,0
2022-12-29 12:00:00,1808.67,1809.26,1807.43,1807.44,2308,20,0
2022-12-29 12:15:00,1807.41,1808.47,1806.49,1806.59,2372,20,0
2022-12-29 12:30:00,1806.58,1806.59,1804.95,1805.42,3023,20,0
2022-12-29 12:45:00,1805.48,1805.65,1804.31,1805.19,2118,20,0
2022-12-29 13:00:00,1805.2,1806.38,1805.18,1806.21,2494,20,0
2022-12-29 13:15:00,1806.21,1806.64,1804.76,1804.84,1972,20,0
2022-12-29 13:30:00,1804.83,1807.46,1804.56,1807.46,2602,20,0
2022-12-29 13:45:00,1807.47,1807.53,1805.85,1806.66,2974,20,0
2022-12-29 14:00:00,1806.64,1807.57,1806.28,1807.34,2623,20,0
2022-12-29 14:15:00,1807.36,1807.88,1806.15,1806.58,2426,20,0
2022-12-29 14:30:00,1806.59,1807.24,1805.15,1806.81,2456,20,0
2022-12-29 14:45:00,1806.82,1807.11,1806.37,1806.79,2600,20,0
2022-12-29 15:00:00,1806.79,1807.74,1806.56,1807.15,4090,20,0
2022-12-29 15:15:00,1807.15,1809.18,1806.72,1807.74,5765,20,0
2022-12-29 15:30:00,1807.72,1812.04,1806.54,1811.53,8362,20,0
2022-12-29 15:45:00,1811.53,1812.05,1808.94,1810.32,6804,20,0
2022-12-29 16:00:00,1810.34,1812.51,1809.24,1809.39,6151,20,0
2022-12-29 16:15:00,1809.38,1812.48,1808.63,1811.59,5964,20,0
2022-12-29 16:30:00,1811.58,1816.39,1811.19,1815.73,10846,20,0
2022-12-29 16:45:00,1815.71,1816.74,1813.63,1813.96,8292,20,0
2022-12-29 17:00:00,1813.95,1818.13,1813.08,1816.15,8839,20,0
2022-12-29 17:15:00,1816.16,1816.84,1813.33,1813.66,6353,20,0
2022-12-29 17:30:00,1813.66,1815.15,1812.5,1814.31,5104,20,0
2022-12-29 17:45:00,1814.32,1814.89,1812.96,1813.35,5472,20,0
2022-12-29 18:00:00,1813.35,1814.33,1812.23,1812.24,4992,20,0
2022-12-29 18:15:00,1812.24,1814.03,1811.85,1812.22,4623,20,0
2022-12-29 18:30:00,1812.22,1814.87,1812.17,1814.27,3700,20,0
2022-12-29 18:45:00,1814.29,1816.62,1813.93,1815.58,3626,20,0
2022-12-29 19:00:00,1815.6,1817.06,1815.6,1816.41,1750,20,0
2022-12-29 19:15:00,1816.41,1818.6,1816.21,1817.78,2647,20,0
2022-12-29 19:30:00,1817.84,1818.01,1816.72,1817.72,1977,20,0
2022-12-29 19:45:00,1817.72,1819.83,1817.32,1818.92,1923,20,0
2022-12-29 20:00:00,1818.92,1819.08,1817.87,1818.68,3125,20,0
2022-12-29 20:15:00,1818.63,1820.13,1818.5,1819.19,2679,20,0
2022-12-29 20:30:00,1819.19,1819.39,1816.94,1817.18,1488,20,0
2022-12-29 20:45:00,1817.18,1817.18,1815.74,1816.52,1618,20,0
2022-12-29 21:00:00,1816.58,1818.98,1816.5,1818.58,1731,20,0
2022-12-29 21:15:00,1818.58,1818.83,1817.18,1817.39,1020,20,0
2022-12-29 21:30:00,1817.39,1817.94,1817.22,1817.41,927,20,0
2022-12-29 21:45:00,1817.41,1817.53,1816.37,1817.24,1225,20,0
2022-12-29 22:00:00,1817.23,1817.23,1815.98,1816.51,1536,20,0
2022-12-29 22:15:00,1816.53,1816.93,1815.98,1816.08,1023,20,0
2022-12-29 22:30:00,1816.08,1816.48,1814.72,1815.39,1451,20,0
2022-12-29 22:45:00,1815.37,1815.37,1814.18,1814.53,2817,20,0
2022-12-29 23:00:00,1814.53,1815.73,1814.43,1814.93,633,20,0
2022-12-29 23:15:00,1814.93,1815.29,1814.47,1814.53,298,20,0
2022-12-29 23:30:00,1814.51,1814.74,1814.35,1814.73,189,20,0
2022-12-29 23:45:00,1814.73,1815.25,1814.16,1814.16,395,20,0
2022-12-30 01:00:00,1814.24,1814.81,1813.73,1814.58,229,20,0
2022-12-30 01:15:00,1814.54,1814.57,1813.67,1813.79,254,20,0
2022-12-30 01:30:00,1813.82,1815.13,1813.81,1814.43,673,20,0
2022-12-30 01:45:00,1814.45,1815.08,1814.38,1815.03,290,20,0
2022-12-30 02:00:00,1815.05,1815.43,1814.64,1815.13,490,20,0
2022-12-30 02:15:00,1815.13,1815.33,1814.93,1815.03,478,20,0
2022-12-30 02:30:00,1815.01,1815.43,1814.92,1815.34,651,20,0
2022-12-30 02:45:00,1815.33,1816.12,1815.23,1816.09,841,20,0
2022-12-30 03:00:00,1816.13,1817.03,1815.57,1816.83,1705,20,0
2022-12-30 03:15:00,1816.78,1817.34,1815.7,1817.16,2247,20,0
2022-12-30 03:30:00,1817.16,1818.06,1816.94,1817.73,1668,20,0
2022-12-30 03:45:00,1817.73,1818.08,1817.34,1817.45,1409,20,0
2022-12-30 04:00:00,1817.45,1817.53,1816.37,1817.35,1438,20,0
2022-12-30 04:15:00,1817.35,1817.52,1815.79,1816.69,1015,20,0
2022-12-30 04:30:00,1816.71,1817.13,1816.25,1816.54,777,20,0
2022-12-30 04:45:00,1816.54,1818.03,1816.51,1817.93,1117,20,0
2022-12-30 05:00:00,1817.93,1819.01,1817.73,1819.01,1292,20,0
2022-12-30 05:15:00,1818.99,1819.03,1817.78,1818.32,856,20,0
2022-12-30 05:30:00,1818.32,1818.53,1817.54,1817.73,691,20,0
2022-12-30 05:45:00,1817.73,1817.83,1816.84,1816.84,500,20,0
2022-12-30 06:00:00,1816.84,1817.23,1816.31,1817.14,726,20,0
2022-12-30 06:15:00,1817.17,1817.23,1816.23,1816.53,629,20,0
2022-12-30 06:30:00,1816.55,1816.69,1816.18,1816.38,525,20,0
2022-12-30 06:45:00,1816.39,1816.43,1815.54,1815.83,859,20,0
2022-12-30 07:00:00,1815.81,1816.74,1815.78,1816.58,854,20,0
2022-12-30 07:15:00,1816.58,1817.38,1816.4,1817.19,896,20,0
2022-12-30 07:30:00,1817.18,1818.93,1817.18,1818.79,1229,20,0
2022-12-30 07:45:00,1818.77,1819.13,1817.83,1818.77,1741,20,0
2022-12-30 08:00:00,1818.8,1819.15,1818.23,1818.99,1562,20,0
2022-12-30 08:15:00,1818.98,1819.91,1818.6,1818.69,1038,20,0
2022-12-30 08:30:00,1818.74,1819.57,1818.52,1819.01,1223,20,0
2022-12-30 08:45:00,1819.01,1820.17,1818.77,1820.03,1317,20,0
2022-12-30 09:00:00,1820.03,1822.28,1820.03,1821.03,1358,20,0
2022-12-30 09:15:00,1821.03,1821.63,1819.28,1819.31,1332,20,0
2022-12-30 09:30:00,1819.31,1819.47,1816.17,1816.49,1767,20,0
2022-12-30 09:45:00,1816.48,1816.83,1815.24,1816.67,2642,20,0
2022-12-30 10:00:00,1816.69,1818.39,1816.21,1817.79,4782,20,0
2022-12-30 10:15:00,1817.79,1818.58,1816.38,1816.69,3477,20,0
2022-12-30 10:30:00,1816.7,1817.79,1815.89,1817.31,2996,20,0
2022-12-30 10:45:00,1817.3,1818.06,1816.91,1817.12,2484,20,0
2022-12-30 11:00:00,1817.11,1817.28,1815.79,1816.31,3271,20,0
2022-12-30 11:15:00,1816.31,1816.68,1814.78,1815.79,3209,20,0
2022-12-30 11:30:00,1815.79,1816.8,1814.84,1815.93,3762,20,0
2022-12-30 11:45:00,1815.92,1816.45,1814.79,1815.0,3979,20,0
2022-12-30 12:00:00,1815.0,1816.71,1814.9,1815.14,3305,20,0
2022-12-30 12:15:00,1815.15,1815.88,1814.92,1815.12,2130,20,0
2022-12-30 12:30:00,1815.11,1816.04,1813.31,1816.0,3398,20,0
2022-12-30 12:45:00,1816.0,1816.74,1815.49,1816.21,2692,20,0
2022-12-30 13:00:00,1816.2,1817.31,1816.19,1816.76,2074,20,0
2022-12-30 13:15:00,1816.76,1818.14,1816.76,1817.83,2285,20,0
2022-12-30 13:30:00,1817.83,1820.2,1817.6,1819.13,3232,20,0
2022-12-30 13:45:00,1819.13,1819.57,1817.48,1818.88,3374,20,0
2022-12-30 14:00:00,1818.88,1819.51,1818.17,1819.51,1677,20,0
2022-12-30 14:15:00,1819.5,1820.6,1819.32,1819.78,2370,20,0
2022-12-30 14:30:00,1819.77,1821.1,1818.87,1819.5,2563,20,0
2022-12-30 14:45:00,1819.51,1820.33,1818.68,1819.43,2688,20,0
2022-12-30 15:00:00,1819.5,1820.58,1819.4,1819.52,2779,20,0
2022-12-30 15:15:00,1819.52,1820.43,1815.9,1817.47,6824,20,0
2022-12-30 15:30:00,1817.38,1821.79,1817.17,1821.42,5890,20,0
2022-12-30 15:45:00,1821.45,1821.86,1820.49,1821.71,4289,20,0
2022-12-30 16:00:00,1821.73,1825.16,1821.05,1821.62,6211,20,0
2022-12-30 16:15:00,1821.62,1821.62,1818.7,1819.57,4877,20,0
2022-12-30 16:30:00,1819.6,1822.9,1818.5,1820.47,9436,20,0
2022-12-30 16:45:00,1820.44,1821.73,1817.83,1818.97,14055,20,0
2022-12-30 17:00:00,1818.98,1819.08,1814.21,1815.37,11059,20,0
2022-12-30 17:15:00,1815.34,1819.28,1815.26,1818.63,7026,20,0
2022-12-30 17:30:00,1818.64,1818.87,1816.04,1816.12,6502,20,0
2022-12-30 17:45:00,1816.13,1819.53,1815.07,1818.41,8557,20,0
2022-12-30 18:00:00,1818.44,1818.83,1815.15,1815.43,6430,20,0
2022-12-30 18:15:00,1815.47,1817.51,1815.19,1815.49,4322,20,0
2022-12-30 18:30:00,1815.48,1815.97,1814.26,1815.0,4052,20,0
2022-12-30 18:45:00,1815.03,1816.38,1814.8,1816.18,2076,20,0
2022-12-30 19:00:00,1816.18,1818.76,1816.18,1818.64,3308,20,0
2022-12-30 19:15:00,1818.67,1820.28,1817.78,1820.01,2683,20,0
2022-12-30 19:30:00,1820.07,1821.37,1819.65,1820.63,3457,20,0
2022-12-30 19:45:00,1820.63,1824.07,1820.23,1824.07,4062,20,0
2022-12-30 20:00:00,1824.08,1826.02,1822.66,1822.92,7444,20,0
2022-12-30 20:15:00,1822.92,1823.02,1819.28,1820.08,3634,20,0
2022-12-30 20:30:00,1820.08,1821.53,1818.86,1819.35,4311,20,0
2022-12-30 20:45:00,1819.38,1819.78,1818.89,1819.12,1838,20,0
2022-12-30 21:00:00,1819.13,1819.49,1818.51,1819.35,1878,20,0
2022-12-30 21:15:00,1819.35,1822.07,1819.08,1822.04,1815,20,0
2022-12-30 21:30:00,1822.06,1822.22,1820.88,1822.1,1475,20,0
2022-12-30 21:45:00,1822.1,1822.85,1821.68,1821.74,2785,20,0
2022-12-30 22:00:00,1821.7,1822.9,1821.39,1822.44,3451,20,0
2022-12-30 22:15:00,1822.42,1822.71,1821.42,1822.21,1011,20,0
2022-12-30 22:30:00,1822.2,1823.28,1822.08,1822.18,2366,20,0
2022-12-30 22:45:00,1822.18,1824.17,1822.18,1823.44,2740,20,0
2022-12-30 23:00:00,1823.45,1823.68,1822.86,1823.41,1133,20,0
2022-12-30 23:15:00,1823.42,1824.08,1823.33,1823.98,384,20,0
2022-12-30 23:30:00,1823.98,1824.38,1823.48,1823.78,333,20,0
2022-12-30 23:45:00,1823.78,1824.62,1823.4,1823.5,360,20,0
2023-01-03 01:00:00,1826.98,1830.35,1826.06,1826.62,1445,20,0
2023-01-03 01:15:00,1826.61,1829.06,1823.76,1827.82,1150,20,0
2023-01-03 01:30:00,1827.82,1828.45,1826.94,1827.91,626,20,0
2023-01-03 01:45:00,1827.84,1829.49,1827.81,1829.45,500,20,0
2023-01-03 02:00:00,1829.45,1831.99,1828.74,1831.53,1987,20,0
2023-01-03 02:15:00,1831.54,1832.18,1830.19,1831.29,1851,20,0
2023-01-03 02:30:00,1831.29,1832.0,1831.19,1831.29,1315,20,0
2023-01-03 02:45:00,1831.28,1831.58,1830.13,1830.6,1344,20,0
2023-01-03 03:00:00,1830.61,1832.39,1827.48,1829.53,4902,20,0
2023-01-03 03:15:00,1829.55,1830.81,1826.78,1828.13,3399,20,0
2023-01-03 03:30:00,1828.14,1830.56,1826.84,1827.76,2949,20,0
2023-01-03 03:45:00,1827.77,1829.84,1826.96,1828.47,2902,20,0
2023-01-03 04:00:00,1828.49,1830.98,1828.44,1829.6,2166,20,0
2023-01-03 04:15:00,1829.58,1830.75,1828.26,1830.37,2496,20,0
2023-01-03 04:30:00,1830.37,1838.42,1830.29,1838.17,3421,20,0
2023-01-03 04:45:00,1838.1,1839.87,1837.16,1838.32,3379,20,0
2023-01-03 05:00:00,1838.3,1841.3,1838.3,1840.9,3265,20,0
2023-01-03 05:15:00,1840.91,1843.08,1839.94,1841.58,2670,20,0
2023-01-03 05:30:00,1841.58,1841.78,1840.41,1841.01,1510,20,0
2023-01-03 05:45:00,1841.01,1842.1,1840.48,1841.16,1537,20,0
2023-01-03 06:00:00,1841.19,1842.04,1840.81,1841.8,1600,20,0
2023-01-03 06:15:00,1841.81,1841.87,1840.48,1841.08,1308,20,0
2023-01-03 06:30:00,1841.09,1842.08,1840.97,1841.81,1215,20,0
2023-01-03 06:45:00,1841.8,1842.08,1840.23,1840.28,1499,20,0
2023-01-03 07:00:00,1840.29,1841.09,1839.84,1839.97,1403,20,0
2023-01-03 07:15:00,1839.97,1840.61,1837.89,1838.05,1951,20,0
2023-01-03 07:30:00,1838.04,1840.21,1837.99,1840.07,2660,20,0
2023-01-03 07:45:00,1840.07,1840.91,1839.61,1840.35,2041,20,0
2023-01-03 08:00:00,1840.33,1842.38,1840.3,1842.36,2368,20,0
2023-01-03 08:15:00,1842.37,1844.19,1841.67,1841.83,2668,20,0
2023-01-03 08:30:00,1841.83,1841.88,1839.99,1840.93,2571,20,0
2023-01-03 08:45:00,1840.93,1842.27,1840.29,1841.93,2165,20,0
2023-01-03 09:00:00,1841.94,1842.63,1841.03,1842.35,3065,20,0
2023-01-03 09:15:00,1842.35,1847.54,1842.35,1847.15,3673,20,0
2023-01-03 09:30:00,1847.16,1849.95,1846.93,1848.85,4570,20,0
2023-01-03 09:45:00,1848.82,1849.19,1844.68,1847.51,6858,20,0
2023-01-03 10:00:00,1847.51,1847.99,1842.29,1843.81,10263,20,0
2023-01-03 10:15:00,1843.81,1844.33,1838.7,1840.5,8409,20,0
2023-01-03 10:30:00,1840.5,1840.58,1836.38,1836.52,9326,20,0
2023-01-03 10:45:00,1836.5,1837.27,1834.51,1836.09,7895,20,0
2023-01-03 11:00:00,1836.09,1838.2,1834.76,1837.7,9499,20,0
2023-01-03 11:15:00,1837.7,1841.42,1837.58,1841.34,6331,20,0
2023-01-03 11:30:00,1841.35,1841.93,1837.54,1840.75,7981,20,0
2023-01-03 11:45:00,1840.74,1841.35,1838.05,1838.74,5871,20,0
2023-01-03 12:00:00,1838.74,1839.33,1838.05,1839.11,5058,20,0
2023-01-03 12:15:00,1839.09,1839.24,1837.53,1837.97,5839,20,0
2023-01-03 12:30:00,1837.97,1838.26,1834.44,1836.28,5486,20,0
2023-01-03 12:45:00,1836.29,1836.48,1833.63,1834.39,3771,20,0
2023-01-03 13:00:00,1834.41,1834.8,1832.53,1832.64,4092,20,0
2023-01-03 13:15:00,1832.64,1834.37,1831.6,1833.17,4914,20,0
2023-01-03 13:30:00,1833.17,1833.52,1830.78,1831.18,3552,20,0
2023-01-03 13:45:00,1831.15,1833.26,1830.84,1833.17,4298,20,0
2023-01-03 14:00:00,1833.16,1833.95,1831.71,1833.54,5636,20,0
2023-01-03 14:15:00,1833.52,1835.53,1833.23,1835.31,3960,20,0
2023-01-03 14:30:00,1835.32,1836.33,1833.85,1835.5,3858,20,0
2023-01-03 14:45:00,1835.51,1835.83,1833.69,1834.51,3797,20,0
2023-01-03 15:00:00,1834.57,1837.98,1834.06,1837.09,8546,20,0
2023-01-03 15:15:00,1837.1,1840.47,1836.96,1838.84,9627,20,0
2023-01-03 15:30:00,1838.87,1840.38,1836.96,1839.82,7949,20,0
2023-01-03 15:45:00,1839.83,1841.0,1838.46,1838.87,7276,20,0
2023-01-03 16:00:00,1838.88,1839.08,1836.63,1838.82,5662,20,0
2023-01-03 16:15:00,1838.85,1841.36,1838.77,1841.18,5747,20,0
2023-01-03 16:30:00,1841.18,1849.22,1839.37,1847.42,19004,20,0
2023-01-03 16:45:00,1847.51,1849.8,1844.83,1844.83,14649,20,0
2023-01-03 17:00:00,1844.86,1845.4,1837.78,1839.01,13685,20,0
2023-01-03 17:15:00,1838.99,1840.04,1832.54,1833.63,12048,20,0
2023-01-03 17:30:00,1833.6,1833.63,1827.54,1828.71,13438,20,0
2023-01-03 17:45:00,1828.74,1833.98,1828.16,1833.13,10061,20,0
2023-01-03 18:00:00,1833.13,1834.22,1828.78,1829.56,8797,20,0
2023-01-03 18:15:00,1829.59,1830.62,1828.23,1829.94,7718,20,0
2023-01-03 18:30:00,1829.94,1831.51,1828.66,1831.16,6859,20,0
2023-01-03 18:45:00,1831.15,1834.27,1828.47,1834.24,7382,20,0
2023-01-03 19:00:00,1834.25,1836.16,1833.95,1835.93,4206,20,0
2023-01-03 19:15:00,1835.94,1837.76,1835.26,1837.33,3438,20,0
2023-01-03 19:30:00,1837.33,1838.73,1836.8,1838.51,2669,20,0
2023-01-03 19:45:00,1838.5,1839.22,1836.71,1839.19,3243,20,0
2023-01-03 20:00:00,1839.18,1839.48,1837.34,1838.85,3069,20,0
2023-01-03 20:15:00,1838.85,1840.27,1837.38,1840.06,4816,20,0
2023-01-03 20:30:00,1840.06,1840.16,1837.97,1838.95,3570,20,0
2023-01-03 20:45:00,1838.95,1839.96,1838.45,1838.82,3091,20,0
2023-01-03 21:00:00,1838.82,1839.24,1837.88,1838.17,3359,20,0
2023-01-03 21:15:00,1838.18,1838.38,1836.5,1837.07,2484,20,0
2023-01-03 21:30:00,1837.08,1837.68,1836.47,1837.68,2830,20,0
2023-01-03 21:45:00,1837.69,1839.2,1837.17,1839.04,4286,20,0
